2020-06-14 16:16:23 INFO  BunchAppTests:16 - ********* The user clicks on Continue with SMS button *********
2020-06-15 18:20:06 INFO  BunchAppTests:68 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 18:20:06 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 18:20:07 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 18:22:59 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 18:23:05 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 18:23:07 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 18:23:18 INFO  BunchAppTests:19 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 18:23:24 INFO  BunchAppTests:23 - ******** Test Case-Validate the default timezone is set to US on Registration page ********
2020-06-15 18:23:26 INFO  BunchAppTests:28 - The Default Timezone is set to ==>US +1
2020-06-15 18:23:26 INFO  BunchAppTests:34 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 18:23:28 INFO  BunchAppTests:55 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 18:23:30 INFO  BunchAppTests:65 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 18:23:44 INFO  BunchAppTests:15 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 18:23:44 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 18:23:51 INFO  BunchAppTests:21 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 18:23:58 INFO  BunchAppTests:36 - The first result returned after filtering is==>Jamaica
2020-06-15 18:23:58 INFO  BunchAppTests:46 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 18:24:03 INFO  BunchAppTests:68 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 18:24:03 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 18:24:04 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 19:00:41 INFO  BunchAppTests:18 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:03:22 INFO  BunchAppTests:18 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:06:06 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:06:11 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:06:14 INFO  BunchAppTests:32 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:07:27 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 19:07:32 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 19:07:34 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 19:07:49 INFO  BunchAppTests:19 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 19:07:54 INFO  BunchAppTests:23 - ******** Test Case-Validate the default timezone is set to US on Registration page ********
2020-06-15 19:07:56 INFO  BunchAppTests:28 - The Default Timezone is set to ==>US +1
2020-06-15 19:07:56 INFO  BunchAppTests:34 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 19:07:58 INFO  BunchAppTests:55 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 19:08:00 INFO  BunchAppTests:65 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 19:08:16 INFO  BunchAppTests:15 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 19:08:16 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 19:08:22 INFO  BunchAppTests:21 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 19:08:30 INFO  BunchAppTests:36 - The first result returned after filtering is==>Jamaica
2020-06-15 19:08:30 INFO  BunchAppTests:46 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 19:08:34 INFO  BunchAppTests:68 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 19:08:49 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:08:54 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:08:57 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:09:37 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 19:09:42 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 19:09:45 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 19:10:00 INFO  BunchAppTests:19 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 19:10:05 INFO  BunchAppTests:23 - ******** Test Case-Validate the default timezone is set to US on Registration page ********
2020-06-15 19:10:07 INFO  BunchAppTests:28 - The Default Timezone is set to ==>US +1
2020-06-15 19:10:07 INFO  BunchAppTests:34 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 19:10:10 INFO  BunchAppTests:55 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 19:10:12 INFO  BunchAppTests:65 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 19:10:29 INFO  BunchAppTests:15 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 19:10:29 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 19:10:36 INFO  BunchAppTests:21 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 19:10:44 INFO  BunchAppTests:36 - The first result returned after filtering is==>Jamaica
2020-06-15 19:10:44 INFO  BunchAppTests:46 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 19:10:47 INFO  BunchAppTests:68 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 19:11:01 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:11:06 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:11:09 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:30:19 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:30:26 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:30:28 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:30:28 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 19:32:16 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:32:21 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:32:24 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:32:24 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 19:34:23 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:34:29 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:34:32 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:34:32 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 19:36:53 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:37:13 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 19:37:45 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:37:50 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:37:52 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:37:53 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 19:38:43 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:38:49 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:38:51 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:38:52 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 19:49:51 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:49:57 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:49:59 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:49:59 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 19:50:40 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:50:45 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:50:48 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:50:48 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 19:56:43 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:56:49 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:56:51 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:56:52 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 19:58:43 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:58:48 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:58:51 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:58:52 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 19:59:47 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 19:59:52 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 19:59:54 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 19:59:55 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:00:26 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 20:00:31 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 20:00:33 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 20:00:45 INFO  BunchAppTests:19 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 20:00:50 INFO  BunchAppTests:23 - ******** Test Case-Validate the default timezone is set to US on Registration page ********
2020-06-15 20:00:52 INFO  BunchAppTests:28 - The Default Timezone is set to ==>US +1
2020-06-15 20:00:52 INFO  BunchAppTests:34 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 20:00:54 INFO  BunchAppTests:55 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 20:00:57 INFO  BunchAppTests:65 - The user returns back to Registration page and the country selection is displayed in the country code button
2020-06-15 20:01:09 INFO  BunchAppTests:15 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 20:01:09 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 20:01:16 INFO  BunchAppTests:21 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 20:01:24 INFO  BunchAppTests:36 - The first result returned after filtering is==>Jamaica
2020-06-15 20:01:24 INFO  BunchAppTests:46 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 20:01:29 INFO  BunchAppTests:68 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
2020-06-15 20:01:29 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 20:01:30 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 20:01:40 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:01:46 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:01:48 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:01:49 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:07:29 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:07:33 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:07:36 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:07:36 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 20:07:59 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:11:14 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:11:19 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:11:21 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:11:22 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 20:11:44 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:17:12 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:17:33 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 20:17:54 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:18:00 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:18:06 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:18:08 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:18:09 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 20:18:55 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:19:01 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:19:02 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:19:03 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 20:19:25 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:22:44 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:22:50 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:22:52 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:22:52 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter OTP page *******
2020-06-15 20:22:54 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:25:25 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:25:30 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:25:32 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:25:33 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:25:34 INFO  BunchAppTests:58 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:28:26 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:28:31 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:28:33 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:28:34 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:28:44 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:30:25 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:30:30 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:30:33 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:30:34 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:30:39 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:31:14 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:31:21 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:31:21 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:31:26 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:31:32 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:31:34 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:31:35 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:31:45 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:32:45 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:32:51 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:32:53 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:32:53 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:34:39 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:34:45 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:34:47 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:34:47 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:34:53 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:34:57 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:34:59 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:35:00 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:35:11 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:36:15 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:36:15 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:36:15 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:37:01 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:37:25 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:37:33 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:37:35 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:37:36 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:37:46 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:39:12 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:39:17 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:39:19 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:39:20 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:39:53 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:40:00 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:40:04 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:40:04 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:40:14 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:42:05 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:42:10 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:42:13 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:42:13 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:42:38 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:43:36 INFO  BunchAppTests:18 - ****** Pre-requisite: The user must click on Continue with SMS button to be on registration Page *******
2020-06-15 20:43:43 INFO  BunchAppTests:22 - ****** Test Case - Validate the user must not be able to input special characters of any type in the phone number text field ******
2020-06-15 20:43:45 INFO  BunchAppTests:30 - ****** Phone Number text field should still show the default placeholder text ******
2020-06-15 20:43:45 INFO  BunchAppTests:40 - ******* Test case - Validate on entering a valid phone number and clicking Continue, the user is on Enter pin code page *******
2020-06-15 20:43:56 INFO  BunchAppTests:63 - ****** Test Case - Validate on entering an invalid number and clicking continue, an error pop up must be displayed ******
2020-06-15 20:44:39 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 20:44:45 INFO  BunchAppTests:26 - ****** Test Case - Validate the User is on Registration Page by reading the heading of the page*******
2020-06-15 20:44:48 INFO  BunchAppTests:32 - The heading on registration page is ====>Enter your phone number
2020-06-15 20:45:01 INFO  BunchAppTests:19 - ***** Pre-requisite: The user clicks on Continue with SMS button to be on the Registration Page *****
2020-06-15 20:45:06 INFO  BunchAppTests:23 - ******** Test Case-Validate the default timezone is set to US on Registration page ********
2020-06-15 20:45:07 INFO  BunchAppTests:34 - ********* Test Case-Validate the user is able to click on country button and lands on Country selection page with the list of countries *********
2020-06-15 20:45:07 INFO  BunchAppTests:55 - ****** Test Case-Validate the user can select a Country from the Country selection page and that is set as the country on Registration Page ******
2020-06-15 20:45:18 INFO  BunchAppTests:15 - **** Pre-requisite: The user must be on Country selection page ********
2020-06-15 20:45:18 INFO  BunchAppTests:17 - ********* Test Case- Validate the user clicks on Continue with SMS button and lands on Registration Page *********
2020-06-15 20:45:26 INFO  BunchAppTests:21 - ******* Test Case - Filter by typing in a country name and verify the country name entered is returned on the top of the list ********
2020-06-15 20:45:34 INFO  BunchAppTests:36 - The first result returned after filtering is==>Jamaica
2020-06-15 20:45:34 INFO  BunchAppTests:46 - ********* Test Case - Validate on entering any special character in the filter field, no suggestions must be returned *******
2020-06-15 20:45:38 INFO  BunchAppTests:68 - ******* Validate on clicking Close(X) button next to filter text field, the user is taken back to Registration using SMS page ********
